64:1c:67:ab:92:5e	00:00:00:00:00:00	DESKTOP	\N	PE05TTET	Lenovo V530s	\N	Core i3 8100	8GB DDR4 2666	SSD 250GB+HDD 500GB	2
d0:94:66:a4:ba:9e	9c:30:5b:f7:84:bb	NOTEBOOK	\N	4ZKMVN3	Dell Inspiron 7560	\N	Core i7 7500U	16GB DDR4 2400	SSD 128GB+HDD 1TB	5
8c:89:a5:fa:9e:d5	00:00:00:00:00:00	DESKTOP	H61M-E33/W8	\N	\N	H61	Core i3 3220	8GB DDR3 1333	HDD 500GB	5
8c:89:a5:fa:a3:7c	00:00:00:00:00:00	DESKTOP	H61M-E33/W8	\N	\N	H61	Core i3 3220	8GB DDR3 1333	HDD 500GB	5
50:e5:49:f9:f0:72	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 2120	8GB DDR3 1333	HDD 500GB	5
90:2b:34:f1:9e:9b	00:00:00:00:00:00	DESKTOP	H61M-DS2H	\N	\N	H61	Core i3 3220	8GB DDR3 1333	HDD 320GB	5
50:e5:49:fa:c1:72	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 3220	8GB DDR3 1333	HDD 500GB	7
90:2b:34:0a:82:ec	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 2120	8GB DDR3 1333	SSD 240GB	7
50:e5:49:fa:c0:ca	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 2120	8GB DDR3 1333	HDD 500GB	7
70:4d:7b:ce:ab:87	00:00:00:00:00:00	DESKTOP	H110M-C D3/BR	\N	\N	H110	Core i3 6100	8GB DDR3 1600	SSD 240GB	7
e0:d5:5e:f0:53:88	00:00:00:00:00:00	DESKTOP	H110M-M.2	\N	\N	H110	Core i3 7100	8GB DDR4 2400	HDD 1TB	7
90:2b:34:09:fb:1f	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 2120	8GB DDR3 1333	HDD 500GB	7
90:2b:34:fa:ce:6c	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 3240	8GB DDR3 1333	HDD 500GB	7
e0:d5:5e:f6:8e:fc	00:00:00:00:00:00	DESKTOP	H310M M.2	\N	\N	H310	Core i3 8100	8GB DDR4 2400	SSD 240GB	7
90:2b:34:f7:89:55	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 3220	8GB DDR3 1333	HDD 1TB	7
90:2b:34:09:28:08	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 2120	8GB DDR3 1333	HDD 1TB	7
34:97:f6:ea:c6:a4	00:00:00:00:00:00	DESKTOP	H110M-C D3/BR	\N	\N	H110	Core i3 6100	8GB DDR3 1600	SSD 240GB	7
f4:8e:38:e3:5d:be	68:14:01:a6:78:b1	NOTEBOOK	\N	2KQ6MD3	DELL Inspiron 5557	\N	Core i5 6200U	8GB DDR3 1600	SSD 240GB	7
64:1c:67:a6:81:0e	64:32:a8:8e:2c:e5	NOTEBOOK	\N	PE04FT9G	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2400	SSD 240GB	7
c8:9c:dc:4a:e8:e0	00:00:00:00:00:00	DESKTOP	MW-H61H2-M2	\N	\N	H61	Core i3 2120	8GB DDR3 1333	HDD 500GB	7
4c:cc:6a:94:9f:5a	00:00:00:00:00:00	DESKTOP	H110M PRO-VH	\N	\N	H110	Core i3 6100	8GB DDR4 2133	SSD 240GB	7
34:97:f6:ea:b7:f5	00:00:00:00:00:00	DESKTOP	H110M-C D3/BR	\N	\N	H110	Core i3 6100	8GB DDR3 1600	SSD 240GB	7
c0:25:e9:24:96:fc	dc:53:60:14:82:41	NOTEBOOK	\N	BPKGJ83	DELL Inspiron 7558	\N	Core i7 5500U	8GB DDR3 1600	SSD 240GB	7
90:2b:34:f2:e9:de	00:00:00:00:00:00	DESKTOP	H61M-DS2H	\N	\N	H61	Core i3 3220	8GB DDR3 1333	SSD 240GB	7
8c:89:a5:fa:9b:bf	00:00:00:00:00:00	DESKTOP	H61M-E33/W8	\N	\N	H61	Core i3 3220	8GB DDR3 1333	HDD 500GB	7
f4:f2:6d:05:7d:2b	00:00:00:00:00:00	DESKTOP	H61H2-M2	\N	\N	H61	Core i3 2100	8GB DDR3 1333	SSD 240GB+HDD 500GB	7
34:97:f6:ea:cf:57	00:00:00:00:00:00	DESKTOP	H110M-C D3/BR	\N	\N	H110	Core i3 6100	8GB DDR3 1600	SSD 240GB	7
70:4d:7b:ce:a6:62	00:00:00:00:00:00	DESKTOP	H110M-C D3/BR	\N	\N	H110	Core i3 6100	8GB DDR3 1600	SSD 240GB+HDD 500GB	7
90:2b:34:0a:83:05	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 2120	8GB DDR3 1333	HDD 500GB	8
e0:d5:5e:f6:93:21	00:00:00:00:00:00	DESKTOP	H310M M.2	\N	\N	H310	Core i3 8100	8GB DDR4 2400	SSD 240GB	8
e0:d5:5e:f6:8c:98	00:00:00:00:00:00	DESKTOP	H310M M.2	\N	\N	H310	Core i3 8100	8GB DDR4 2400	SSD 240GB	8
e0:d5:5e:f5:1a:3c	00:00:00:00:00:00	DESKTOP	H310M S2P	\N	\N	H310	Core i3 8100	8GB DDR4 2400	SSD 240GB	8
e0:d5:5e:f5:1a:17	00:00:00:00:00:00	DESKTOP	H310M S2P	\N	\N	H310	Core i3 8100	8GB DDR4 2400	SSD 240GB	8
e0:d5:5e:f5:1a:1e	00:00:00:00:00:00	DESKTOP	H310M S2P	\N	\N	H310	Core i3 8100	8GB DDR4 2666	SSD 240GB	8
b4:2e:99:44:90:41	00:00:00:00:00:00	DESKTOP	H310M H	\N	\N	H310	Core i3 8100	8GB DDR4 2400	SSD 240GB	8
60:45:cb:6d:ef:80	00:00:00:00:00:00	DESKTOP	H110M-D	\N	\N	H310	Core i3 6100	8GB DDR4 2133	SSD 240GB	8
c8:9c:dc:4a:ed:1f	00:00:00:00:00:00	DESKTOP	MW-H61H2-M2	\N	\N	H61	Core i5 2320	8GB DDR3 1333 1600	HDD 500GB	8
bc:5f:f4:1f:ab:aa	00:00:00:00:00:00	DESKTOP	H61M-HVS	\N	\N	H61	Core i3 2120	8GB DDR3 1333	HDD 500GB	8
90:2b:34:f7:88:a5	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 3220	8GB DDR3 1333	HDD 500GB	8
64:1c:67:a6:b7:24	64:32:a8:8d:cb:ec	NOTEBOOK	\N	PE05FTZR	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2400	SSD 240GB	8
64:1c:67:a5:95:3a	64:32:a8:6e:32:0f	NOTEBOOK	\N	PE05DNFZ	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2400	SSD 240GB	8
84:7b:eb:fb:ba:a7	d8:0f:99:a7:6d:83	NOTEBOOK	\N	3FXP2K3	Dell Inspiron 7560	\N	Core i7 7500U	8GB DDR4 2133 2400	SSD 240GB+HDD 1TB	8
88:d7:f6:19:c8:e6	00:00:00:00:00:00	DESKTOP	H110M-C/BR	\N	\N	H110	Core i3 7100	8GB DDR4 2400	SSD 120GB	8
64:1c:67:a5:94:9b	64:32:a8:43:87:76	NOTEBOOK	\N	PE04DP100	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2666	SSD 240GB	8
88:d7:f6:19:c8:eb	00:00:00:00:00:00	DESKTOP	H110M-C/BR	\N	\N	H110	Core i3 7100	8GB DDR4 2400	SSD 120GB	8
e0:d5:5e:65:c5:2c	00:00:00:00:00:00	DESKTOP	H110N-CF	\N	\N	H110	Core i3 7100	8GB DDR4 2400	SSD 120GB	8
88:d7:f6:19:d0:c7	00:00:00:00:00:00	DESKTOP	H110M-C/BR	\N	\N	H110	Core i3 7100	8GB DDR4 2400	SSD 120GB	8
34:97:f6:ea:d1:93	00:00:00:00:00:00	DESKTOP	H110M-C D3/BR	\N	\N	H110	Core i3 6100	8GB DDR3 1600	SSD 240GB	8
b4:2e:99:f2:24:e2	00:00:00:00:00:00	DESKTOP	H310M M.2 2.0	\N	\N	H310C	Core i3 8100	8GB DDR4 2400	SSD 240GB	8
b4:2e:99:f2:1f:72	00:00:00:00:00:00	DESKTOP	H310M M.2 2.0	\N	\N	H310C	Core i3 8100	8GB DDR4 2666	SSD 240GB	8
b4:2e:99:f2:1c:14	00:00:00:00:00:00	DESKTOP	H310M M.2 2.0	\N	\N	H310C	Core i3 8100	8GB DDR4 2400	SSD 240GB	8
64:1c:67:a5:9f:a4	64:32:a8:43:83:a7	NOTEBOOK	\N	PE04DP76	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2666	SSD 240GB	8
e0:d5:5e:65:d0:db	00:00:00:00:00:00	DESKTOP	H110N-CF	\N	\N	H110	Core i3 7100	8GB DDR4 2400	HDD 500GB	8
88:d7:f6:19:d0:ba	00:00:00:00:00:00	DESKTOP	H110M-C/BR	\N	\N	H110	Core i3 7100	8GB DDR4 2400	SSD 120GB	8
90:2b:34:fa:d3:a7	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 3240	6GB DDR3 1333	HDD 1TB	8
b4:2e:99:f2:20:0b	00:00:00:00:00:00	DESKTOP	H310M M.2 2.0	\N	\N	H310C	Core i3 8100	8GB DDR4 2400	SSD 240GB	8
b4:2e:99:f2:20:2f	00:00:00:00:00:00	DESKTOP	H310M M.2 2.0	\N	\N	H310C	Core i3 8100	8GB DDR4 2666	SSD 240GB	8
e0:d5:5e:f5:19:ce	00:00:00:00:00:00	DESKTOP	H310M S2P	\N	\N	H310	Core i3 8100	8GB DDR4 2400	SSD 240GB	8
10:78:d2:da:27:e6	00:00:00:00:00:00	DESKTOP	H61H2-M2	\N	\N	H61	Core i3 2100	8GB DDR3 1333	HDD 500GB	8
90:2b:34:f7:8b:80	00:00:00:00:00:00	DESKTOP	H61M-S1	\N	\N	H61	Core i3 3220	4GB DDR3 1333	HDD 500GB	8
64:1c:67:a6:94:e9	64:32:a8:8e:32:0d	NOTEBOOK	\N	PE04FT55	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2666	SSD 240GB	8
84:7b:eb:fb:b9:dd	d8:0f:99:a7:88:09	NOTEBOOK	\N	3FXN2K3	DELL Inspiron 7560	\N	Core i7 7500U	8GB DDR4 2133	SSD 240GB+HDD 1TB	8
50:3e:aa:9a:cb:b1	54:13:79:ec:ff:91	NOTEBOOK	\N	144N0L3	DELL Inspiron 7560	\N	Core i7 7500U	16GB DDR4 2400	SSD 240GB+HDD 1TB	8
b4:2e:99:f3:01:d2	00:00:00:00:00:00	DESKTOP	H310M M.2 2.0	\N	\N	H310C	Core i3 8100	8GB DDR4 2400	SSD 256GB	8
10:62:e5:dd:db:b4	00:00:00:00:00:00	DESKTOP	\N	BRJ844Y99Q	HP ProDesk 400 G5	\N	Core i5 8500	16GB DDR4 2666	NVME 250GB+HDD 500GB	3
84:a9:3e:f1:b7:ad	00:00:00:00:00:00	DESKTOP	\N	BRJ8520NT3	HP ProDesk 400 G5	\N	Core i5 8500	16GB DDR4 2666	NVME 250GB+HDD 500GB	3
bc:5f:f4:0a:94:55	00:00:00:00:00:00	DESKTOP	H61M-HVS	\N	\N	H61	Core i3 3240	8GB DDR3 1333	SSD 240GB	3
70:85:c2:4d:7e:ee	00:00:00:00:00:00	DESKTOP	H110M-HG4	\N	\N	H110	Core i5 7400	8GB DDR4 2400	SSD 240GB+HDD 500GB	3
70:85:c2:60:ea:6c	00:00:00:00:00:00	DESKTOP	H110M-HG4	\N	\N	H110	Core i5 7400	8GB DDR4 2400	SSD 240GB	3
64:1c:67:aa:82:58	00:00:00:00:00:00	DESKTOP	\N	PE04RW34	Lenovo V530s	\N	Core i5 8400	8GB DDR4 2666	SSD 250GB	3
10:62:e5:dd:21:d5	00:00:00:00:00:00	DESKTOP	\N	\N	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB	1
00:00:00:00:00:00	dc:53:60:14:5f:91	NOTEBOOK	\N	4K8YH55Q	DELL Inspiron 7558	\N	Core i7 5500U	8GB DDR3 1600	SSD 240GB	1
80:fa:5b:a2:a9:df	64:32:a8:02:57:42	NOTEBOOK	\N	89080599W	Vaio VJF155F11X:B1011B	\N	Core i7 7500U	8GB DDR3 1600	SSD 256GB	1
48:ba:4e:bc:34:fc	00:00:00:00:00:00	DESKTOP	\N	BRJ748LFY6	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB	1
64:1c:67:a6:b7:ef	64:32:a8:8d:c4:0d	NOTEBOOK	\N	PE04FTVP	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2666	SSD 240GB	1
3c:52:82:99:b5:0b	00:00:00:00:00:00	DESKTOP	\N	BRJ725GHHV	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB	1
64:1c:67:a6:b9:8a	64:32:a8:8d:c9:3a	NOTEBOOK	\N	PE04FTTV	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2666	SSD 240GB	1
3c:52:82:99:f5:07	00:00:00:00:00:00	DESKTOP	\N	BRJ725GJG1	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB+HDD 1TB	1
10:62:e5:dd:10:33	00:00:00:00:00:00	DESKTOP	\N	BRJ830TMXD	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB+HDD 1TB	1
10:e7:c6:c4:da:c3	00:00:00:00:00:00	DESKTOP	\N	BRJ819R85N	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB+HDD 2TB	1
10:62:e5:dd:00:56	00:00:00:00:00:00	DESKTOP	\N	BRJ829TJ6T	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB+HDD 2TB	1
84:a9:3e:f1:1a:5d	00:00:00:00:00:00	DESKTOP	\N	BRJ9101RLV	HP ProDesk 400 G5	\N	Core i5 8500	8GB DDR4 2666	SSD 240GB+HDD 500GB	1
84:a9:3e:f1:0a:85	00:00:00:00:00:00	DESKTOP	\N	BRJ9101RPS	HP ProDesk 400 G5	\N	Core i5 8500	8GB DDR4 2400 2666	SSD 240GB+HDD 1.5TB	1
64:1c:67:a6:a0:0b	64:32:a8:8f:48:46	DESKTOP	\N	PE04H1VN	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2666	SSD 240GB	1
64:1c:67:a6:6d:9c	64:32:a8:8e:35:46	DESKTOP	\N	PE04FT5K	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2666	SSD 240GB	1
10:e7:c6:c4:ba:8c	00:00:00:00:00:00	DESKTOP	\N	BRJ819R805	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB+HDD 2TB	1
10:62:e5:dd:51:48	00:00:00:00:00:00	DESKTOP	\N	BRJ831TXV7	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 250GB	1
10:62:e5:dd:41:a6	00:00:00:00:00:00	DESKTOP	\N	BRJ831TXSN	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 250GB	1
84:7b:eb:e8:a4:58	90:cd:b6:a3:2d:7b	DESKTOP	\N	D7PP2J2	DELL Inspiron 3647	\N	Core i5 4460S	8GB DDR3 1600	HDD 1TB	1
64:1c:67:a6:95:00	64:32:a8:8e:2e:84	NOTEBOOK	\N	PE04FT4W	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2666	SSD 240GB	1
10:62:e5:dd:31:bd	00:00:00:00:00:00	DESKTOP	\N	BRJ831TXS7	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 250GB	1
84:a9:3e:f1:d9:80	00:00:00:00:00:00	DESKTOP	\N	BRJ90617K7	HP ProDesk 400 G5	\N	Core i5 8500	4GB DDR4 2666	SSD 240GB	1
84:7b:eb:e8:a4:0a	00:00:00:00:00:00	DESKTOP	\N	D7NQ2J2	DELL Inspiron 3647	\N	Core i5 4460S	8GB DDR3 1600	HDD 1TB	1
3c:52:82:99:f5:a1	00:00:00:00:00:00	DESKTOP	\N	BRJ725GJHW	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB	1
64:1c:67:a1:97:64	64:32:a8:6c:d6:94	NOTEBOOK	\N	PE043VWY	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2400	SSD 240GB	1
64:1c:67:a1:99:5e	64:32:a8:6c:da:b8	NOTEBOOK	\N	PE043VWK	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2400	SSD 240GB	1
64:1c:67:a6:b7:2d	64:32:a8:8d:ca:52	NOTEBOOK	\N	PE04FTZM	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2400	SSD 240GB	1
64:1c:67:a4:11:a6	64:32:a8:51:ba:5d	NOTEBOOK	\N	PE04A4CC	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DRR4 2400	SSD 240GB	1
64:1c:67:a3:ab:a9	64:32:a8:77:a2:4f	NOTEBOOK	\N	PE049J6Z	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2400	SSD 240GB	1
64:1c:67:9c:dd:e1	00:05:16:60:1b:53	NOTEBOOK	\N	PE03VDSX	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2400	SSD 240GB	1
10:62:e5:dd:10:72	00:00:00:00:00:00	DESKTOP	\N	\N	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB	1
84:7b:eb:e8:95:cd	00:00:00:00:00:00	DESKTOP	\N	D7RP2J2	DELL Inspiron 3647	\N	Core i5 4460S	8GB DDR3 1600	HDD 1TB	1
84:7b:eb:e8:9a:89	90:cd:b6:a3:49:bd	DESKTOP	\N	D7QS2J2	DELL Inspiron 3647	\N	Core i5:4460S	8GB DDR3 1600	SSD 240GB+HDD 1TB	1
64:1c:67:9d:91:e5	00:05:16:61:17:4f	NOTEBOOK	\N	PE03X807	Lenovo B330:15IKBR	\N	Core i5 8250U	8GB DDR4 2400	SSD 240GB	1
48:ba:4e:bc:aa:57	00:00:00:00:00:00	DESKTOP	\N	BRJ806N8S7	HP ProDesk 400 G4	\N	Core i5 7500	8GB DDR4 2400	SSD 240GB+HDD 1.5TB	1
84:a9:3e:f1:a7:3e	00:00:00:00:00:00	DESKTOP	\N	BRJ9040X91	HP ProDesk 400 G5	\N	Core i5 8500	8GB DDR4 2666	SSD 240GB+HDD 500GB	1
84:a9:3e:f1:d7:05	00:00:00:00:00:00	DESKTOP	\N	BRJ9030X3V	HP ProDesk 400 G5	\N	Core i5 8500	8GB DDR4 2666	SSD 240GB+HDD 500GB	1
64:1c:67:aa:b1:55	00:00:00:00:00:00	DESKTOP	\N	PE04RYN6	Lenovo V530S	\N	Core i5 8400	8GB DDR4 2666	SSD 250GB+HDD 1TB	1
64:1c:67:ac:01:88	00:00:00:00:00:00	DESKTOP	\N	PE04VYPR	Lenovo V530S	\N	Core i5 8400	8GB DDR4 2666	SSD 250GB+HDD 1TB	1
\.


